month,serious_accidents,hpi_count,million_hours_worked,safr,safr_monthly_avg,safr_3mth_rolling,safr_12mth_rolling,hpifr,hpifr_monthly_avg,hpifr_3mth_rolling,hpifr_12mth_rolling,financial_year
2021-04-01,0.0,15.0,0.882345,0.0,0.29196458519127133,0.3326757442788089,0.44008478849569066,17.00015300137701,12.08556434458414,11.97632679403712,12.234357120180201,2020-21
2021-05-01,3.0,8.0,0.843105,3.5582756596153504,0.31614857409265007,1.024350169325083,0.7106989688824008,9.488735092307602,12.066337244536145,11.267851862575913,12.526069326552316,2020-21
2021-06-01,1.0,10.0,0.885132,1.1297749940121924,0.32242422865057513,1.5322253811602164,0.7147310810906188,11.297749940121925,12.06040898519989,12.640859394571786,12.865159459631139,2020-21
2021-07-01,2.0,14.0,0.942938,2.121030226801762,0.337082782916043,2.24620251387498,0.9022911608760777,14.847211587612334,12.083121295298156,11.979746740666561,13.444138297053557,2021-22
2021-08-01,0.0,16.0,0.87361,0.0,0.3345566325114655,1.1104201829972462,0.9007480171833898,18.314808667483202,12.129822522338776,14.805602439963282,14.05166906806088,2021-22
2021-09-01,0.0,17.0,0.917955999999999,0.0,0.3319427259552009,0.7313940663462188,0.8124695662441644,18.519406158900882,12.179744636971604,17.18776055913614,13.541159437402742,2021-22
2021-10-01,0.0,14.0,0.948233999999999,0.0,0.32928514676939774,0.0,0.7243849338075159,14.764288139847352,12.200436848250764,17.15453682750567,14.03495809252062,2021-22
2021-11-01,1.0,15.0,0.842019,1.1876216569934883,0.3353442783949058,0.36924772054150945,0.8200206772769448,17.814324854902324,12.240066161414061,16.985395144909436,14.487031965226025,2021-22
2021-12-01,0.0,15.0,0.820682,0.0,0.33305278354567375,0.38300455583919185,0.8141244439869267,18.277481411801404,12.28132139324672,16.85220045692444,14.292406905548269,2021-22
2022-01-01,1.0,12.0,0.845434999999999,1.1828230437585399,0.33899281002864423,0.7974049254107436,0.8237955354126363,14.193876525102478,12.294690451526682,16.745503433625615,14.3706554510871,2021-22
2022-02-01,1.0,18.0,0.870596999999999,1.1486370846671896,0.34477913879342814,0.7884215563914582,0.8275642146153545,20.675467524009413,12.35458580676451,17.73948501880781,15.080059021879793,2021-22
2022-03-01,3.0,17.0,0.951241,3.1537749108795774,0.36654396512404225,1.874573768789323,1.1295931374957717,17.871391161650937,12.397331442639828,17.620993426619634,16.096702209314746,2021-22
2022-04-01,0.0,13.0,0.930988999999999,0.0,0.36378527307480896,1.4530517173799888,1.124444313675736,13.963645112885345,12.409119870440705,17.436620608559867,15.835924084266615,2021-22
2022-05-01,2.0,17.0,1.279922,1.562595220646258,0.37606237520980185,1.5812016626651728,0.9902099740249924,13.282059375493194,12.418059709055584,14.863295629052624,16.023397761495332,2021-22
2022-06-01,4.0,13.0,1.024747,3.9034024983727686,0.4047490106148523,1.8543368922179049,1.2446247767454315,12.686058119711499,12.4202392472989,13.289414394228318,16.09122032792308,2021-22
2022-07-01,0.0,17.0,1.008561,0.0,0.40153504485677893,1.8109216685832255,1.060633500480335,16.855698366286223,12.45545962673381,14.1855530705686,16.263047007365135,2022-23
2022-08-01,1.0,24.0,1.0975279999999992,0.9111384857607284,0.4059008523316853,1.5970175378077938,1.1267204262539385,21.867323658257483,12.536091708551666,17.24778940832417,16.640793987750477,2022-23
2022-09-01,1.0,11.0,1.3478070000000002,0.7419459907835468,0.4093994719982734,0.5790562309924793,1.1698093595109935,8.161405898619014,12.490546155117134,15.055462005804463,15.541752919217483,2022-23
